Id,Predicted
5718,2.7807874558583023e-08
6104,0.082631710900118
5229,6.450028017246368e-07
6625,0.8825099592042984
5206,0.23540824641534652
5963,0.6874529867212897
4990,0.00015597720204130194
6641,0.07693092995896111
5369,0.00022016888050579997
6196,0.9162463281466194
5236,0.3077409850910432
5719,0.6446118824128005
5643,0.09909691761057537
7050,0.8068144431664875
6355,0.001492948220735868
6688,0.04627787875064093
6239,0.8661199137497786
5531,1.203673927197002e-08
6113,1.7586084665510704e-05
7181,0.9455293184439387
6118,0.007112903308553853
7264,0.047763317530783556
5343,0.0027037895891962593
5051,1.3182178781878662e-07
5779,0.48358904454955365
6605,0.03338817434885066
6655,0.3880130796463557
6534,0.37002026611176486
5681,2.3405197090320407e-05
6607,4.359308949375418e-07
6242,0.05524655514715249
7242,8.288383981369662e-07
7277,0.004996245908973851
6675,5.183870945835167e-07
5398,2.4402531484390977e-07
5956,0.11053345292847072
5731,0.9938921180298895
6956,0.04062311574166988
6437,0.11174559262234696
5447,0.9999999984295271
5973,4.7160384297750824e-07
6075,0.9989958625913161
5281,0.21502036095628418
5103,6.402212093803428e-12
6468,0.09154990999469625
7209,0.9997462684465253
5584,4.413233559374952e-06
4988,0.9998248478350529
6502,0.00035579785785888607
5651,6.52588370009255e-08
4962,0.0002893510758553708
5862,0.0008104852278663088
7199,3.81525429804519e-07
6727,0.07777026271949017
7279,0.4674493822968844
6544,0.024194414227990957
5933,1.708993335736153e-08
6574,0.8165298805679119
6399,1.863447927263895e-05
7187,1.8744312657581474e-08
6353,0.0023605954921471772
5043,4.044650221413093e-07
5469,0.9860421414998164
5976,0.018761037550107384
6059,0.3628532531216838
5799,0.001802531979329558
6147,0.0033828072792232433
6254,0.1443077172290711
7100,0.06553185207425594
7147,0.7780272190462256
5909,0.012224009379561473
7037,0.00019833504773381083
5782,0.10728996103531951
6237,0.9986455114522785
6552,1.3177073094894354e-06
7067,0.007336927407693761
5320,0.0436672544089175
5930,0.00022362968394518123
6486,3.2623171930534767e-07
5245,1.1007592531253607e-05
6643,2.1199505752522718e-05
5260,0.0031688210938847217
5569,0.9372394880777423
7110,4.585276613955358e-08
7139,3.3306690738754696e-15
6791,0.00026791365931166933
5360,1.9526824601712178e-11
5287,2.515434613392653e-05
6553,0.01140511196781191
7072,3.624503888799424e-06
6044,0.00015560933558911305
5332,1.2673484484082564e-10
6866,0.008541266237377054
6633,0.8164180172420741
6926,2.1909604064340726e-07
6442,0.0002757311037013821
5889,0.38220924408530266
5765,0.009487853497750054
5124,0.00019390307478828195
5491,6.882460273915925e-07
6730,0.13427068044598278
7151,0.003694057560942432
5140,0.3346932446377937
7171,0.011485392461425437
6568,0.9263432943602447
6861,0.9113307191245524
6855,1.3204190902893487e-06
7129,0.0014022229901035077
5384,0.0007485264929653068
6859,0.9955054792494815
5772,1.772379770836885e-06
5665,6.4446290526376515e-09
6495,0.9967982146341761
5061,0.31229292028568933
6948,0.8776086033181645
5773,0.408577876567376
6052,6.715132436263538e-05
6682,0.30776278908601107
6083,0.21599913362891665
6962,0.0023707384781745944
5158,0.9427353566266529
6464,0.0007792832145212536
5172,0.0008965278786923214
5582,8.570921750106208e-14
6136,0.9661781815235565
6235,0.009037915418234399
6508,3.3882913341720666e-07
4968,1.8713770322253964e-07
6632,0.08379016787704874
7195,0.01849716510908017
5525,1.845132594491261e-07
6320,2.6450521753096368e-05
6766,0.001987407178694389
6872,0.8795467034436839
5906,0.331501312947058
7172,2.6204255200168447e-05
6571,3.124391522724146e-06
5616,2.0449533988387003e-07
6312,6.243071638845077e-05
6470,1.7417962034249612e-05
5147,0.27844305542809655
5501,4.490267335732767e-07
6436,0.9996168581158639
5699,0.24743115094355006
5313,0.004350723421516656
6234,4.2673022071171296e-05
6569,0.042387826037020626
7202,0.0007524227020435648
5683,0.0003419455870562471
5034,7.873552911974446e-05
5435,0.00013841137433001638
5815,0.02279151110673905
5589,0.95487137824564
6746,0.9900885049264924
6790,6.9446327424227405e-06
6857,1.2406103487849762e-06
6450,0.0002662490035713061
7221,0.00016421172495206804
5527,0.024044701353952758
5620,0.06846477901678605
6215,0.0007598929403251908
7167,0.039110898361153446
5823,4.7326103219669236e-05
6207,0.0013340209752991106
6932,9.18247650916193e-07
5669,0.17518022722876447
5154,0.9850176150830868
7168,0.0004450972599169267
5585,0.0013091583424230668
7200,0.4379937209910204
6539,8.561287692709918e-05
5774,0.004343013914970384
6357,0.0006073451193547852
5042,0.00028313520675204984
5015,6.77081567812543e-07
5354,0.000599251690507896
6054,0.4694966855274385
7295,0.9901625640636971
5365,0.9385174962153107
6755,0.9974327207714155
5991,0.9999997624706909
7035,0.020548601872939054
5893,2.3063601498507502e-05
7164,0.003696043993168585
5304,0.00051522241730384
5561,0.7102444814755171
5520,1.7732423684968524e-06
5241,0.04950757962300445
7096,0.017215531348875213
6078,0.005255346426207064
5046,5.250210686680301e-05
5334,0.00011667616398425285
6969,2.542981381026266e-10
6821,0.0003661188742306587
5760,0.004793021638202721
5614,0.23802051778954192
7091,0.5630356128502345
5698,0.0020285090658401783
5169,0.21447629639428567
7294,5.542057588503457e-05
5318,2.3044763502788612e-05
5368,0.008200414068274986
6923,0.007421644412383022
5463,0.07463489244382604
5265,0.9998191003421699
6321,0.09697982018319307
5226,0.8800668095592746
6868,0.8673429355502719
4967,0.8631093973242296
5293,0.0007252075481934961
5865,0.32702728436882134
5841,2.5753758681190675e-08
5526,6.4861449544650895e-12
6852,0.7147188095050229
6469,7.52091279343503e-05
6168,5.414085267663182e-05
7292,0.09441238523911066
5036,0.9920290487192449
5644,2.554625506123731e-05
6856,0.9975833450317625
5428,0.00024050635646144514
5027,3.5094362438869986e-05
4989,0.997422120157524
5221,0.2722413497279116
6402,0.00035323872164894077
5346,0.00509489165620336
6748,0.988581255473865
