amount,duration,frequency_issuance_after_transaction,frequency_monthly_issuance,frequency_weekly_issuance,NumberOfPeople,cc_type_classic,cc_type_gold,cc_type_junior,sex,Cluster,balance,NumberOfTrans,amount_min,amount_max,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,n_A,n_B,n_C,n_D,n_E,n_F,p_A,p_B,p_C,p_D,p_E,p_F,n_credit,n_withdraw,p_credit,p_withdraw,n_kA,n_kB,n_kC,n_kD,n_kE,n_kF,n_kG,p_kA,p_kB,p_kC,p_kD,p_kE,p_kF,p_kG,Age
-0.3349416262802977,12,0,1,0,2,0.0,0.0,0.0,0,0,-0.9749098528187821,-0.8913163223519354,1.2071557226778824,-1.3135165155665547,-0.3394103424032489,-1.075107989211093,-0.1203205328389095,-1.4344853924747705,-1.5012944892463247,-1.0349021806170622,-0.08435735278824065,-0.6122033275115841,-0.988123473421322,-0.46012179993192553,-0.17539494796203192,-0.7381591094215885,0.30434782608695654,0.0,0.391304347826087,0.10869565217391304,0.0,0.1956521739130435,-0.7191139227113371,-0.9087986421456269,0.5,0.5,-0.7381591094215885,-0.19447764543437188,-0.7411227931789939,-0.41752520945462723,-0.16250963391422613,,-0.9126916943871868,0.1956521739130435,0.10869565217391304,0.10869565217391304,0.0,0.0,0.0,0.5869565217391305,0.6777330159440068
1.3358538783073286,60,0,1,0,1,0.0,0.0,0.0,0,0,-0.19627437239475368,-0.2791288109233783,0.6843249066266657,-0.15612330387566004,-0.26586787550691815,-0.45138993964320445,0.18025639759520723,-0.19459088810987818,0.9414916501572076,-0.4972212743123754,-0.3417927225040787,-0.6122033275115841,-0.42971606154241077,0.6028390415230948,-0.17539494796203192,-0.6037412469034596,0.1506849315068493,0.0,0.410958904109589,0.3013698630136986,0.0,0.136986301369863,-0.8552456492566919,0.00803772383973132,0.2876712328767123,0.7123287671232876,-0.6037412469034596,-0.19447764543437188,-0.5558420948842454,0.8847120076990119,-0.16250963391422613,,-0.5838858327277907,0.16129032258064516,0.08064516129032258,0.0967741935483871,0.0967741935483871,0.0,0.0,0.5645161290322581,-0.8924076099995686
-0.697693269257915,60,0,1,0,1,0.0,0.0,0.0,0,0,-0.658111892339232,-1.4581566107117103,0.7393597293688989,-0.7891438917079818,0.4838288662733168,-0.41158524688695697,0.09437727461403102,-0.9184067151636184,-0.7299699823312396,-0.7233425429241077,-0.6850398821251962,-0.6122033275115841,-1.4534629833204147,-0.7102302332154596,-0.17539494796203192,-1.2758305594941035,0.3333333333333333,0.0,0.38095238095238093,0.047619047619047616,0.0,0.23809523809523808,-1.4678384187107882,-1.3514093015868343,0.5714285714285714,0.42857142857142855,-1.2758305594941035,-0.8470377068918852,-1.4822455863579878,-0.41752520945462723,-0.16250963391422613,,-1.4470012195837056,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.6666666666666666,1.305789266321437
2.6525893931641162,48,0,1,0,2,0.0,0.0,0.0,0,0,0.14342297210301974,-1.6622191145212293,0.5577448143195289,-0.26926492301659527,2.8487472586236198,0.5394048249705139,0.008498151632854814,-0.5619499224013388,-0.22587103276998952,0.20475428918190802,-0.8566634619357548,-0.6122033275115841,-1.6395987872800517,-0.7727573415363432,-0.17539494796203192,-1.5446662845303611,0.4166666666666667,0.0,0.3333333333333333,0.0,0.0,0.25,-1.7401018718014976,-1.509484537101551,0.6666666666666666,0.3333333333333333,-1.5446662845303611,-1.0101777222562636,-1.6675262846527361,-0.41752520945462723,-0.16250963391422613,,-1.6525048831208282,0.25,0.0,0.0,0.0,0.0,0.0,0.75,-0.7353935474052111
-0.9387617667806334,24,0,1,0,1,0.0,0.0,0.0,1,0,0.140853518854576,-0.5058649262672883,1.234673134048999,-1.0469750515403036,-0.07279367381580476,-1.1019204874091915,-0.1632600943294976,-0.9188070134487073,-0.07809099814604362,-1.129453439796372,-0.25598093259879934,-0.6122033275115841,-0.42971606154241077,-0.02243204168574071,-0.17539494796203192,-0.7381591094215885,0.19047619047619047,0.0,0.47619047619047616,0.19047619047619047,0.0,0.14285714285714285,-0.8552456492566919,-0.30811274718970255,0.3333333333333333,0.6666666666666666,-0.7381591094215885,-0.031337630069993544,-0.7411227931789939,-0.41752520945462723,-0.16250963391422613,,-0.5016843673129416,0.15789473684210525,0.10526315789473684,0.08771929824561403,0.0,0.0,0.0,0.6491228070175439,-0.7353935474052111
-0.7039872250573064,24,0,1,0,1,0.0,0.0,0.0,0,0,-1.1326621294537966,0.31038508897078765,-1.550088896708008,0.2798843611816002,-0.5982913304900083,0.09097726789140462,-0.03444140985773329,1.6519056300213404,0.10813620232102894,1.2321267927009714,0.08726622702231807,-0.6122033275115841,-0.10397840461304589,1.4782185580154643,-0.17539494796203192,-0.6037412469034596,0.16161616161616163,0.0,0.37373737373737376,0.36363636363636365,0.0,0.10101010101010101,-0.5149163328933051,0.6719537130015424,0.26262626262626265,0.7373737373737373,-0.6037412469034596,0.4580824160231414,0.0,1.5358306162758315,-0.16250963391422613,,-0.21397923836097002,0.12345679012345678,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.5432098765432098,0.5207189533496492
-0.8152803482401941,48,0,1,0,1,0.0,0.0,0.0,0,0,-0.8880432357337331,-0.9366635454207174,1.5318611768570591,-1.960849087321764,-0.27798406337330767,-1.7203518710592356,2.5505201918756706,-1.6755002805351022,-1.5282389508532301,-1.5252912507852026,0.0014544371170387056,-0.6122033275115841,-0.8485216204515942,-0.7727573415363432,-0.17539494796203192,-0.8725769719397173,0.3409090909090909,0.0,0.4772727272727273,0.0,0.0,0.18181818181818182,-0.7191139227113371,-0.9720287363515137,0.5227272727272727,0.4772727272727273,-0.8725769719397173,-1.0101777222562636,-0.9264034914737423,-0.41752520945462723,-0.16250963391422613,,-0.7071880308500642,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.7272727272727273,-1.755984954268535
-0.7083830037108495,24,1,0,0,1,0.0,0.0,0.0,1,0,1.8305034055092677,1.0812878811400817,-0.8071187896878579,0.6520575000967768,-0.16153198239840305,0.29600581223927175,-3.832488563261742,1.4741231541563111,-0.2948432527835945,1.0450620247158469,1.031195915980391,-0.6122033275115841,1.5712438310236878,-0.7727573415363432,-0.17539494796203192,2.487869591013502,0.20300751879699247,0.0,0.5488721804511278,0.0,0.0,0.24812030075187969,1.7993230183777253,0.6719537130015424,0.45112781954887216,0.5488721804511278,2.487869591013502,1.1106424774806547,0.9264034914737423,-0.41752520945462723,3.8511003943859636,,0.8546398120320675,0.24812030075187969,0.09774436090225563,0.10526315789473684,0.0,0.022556390977443608,0.0,0.5263157894736842,-0.6568865161080323
-1.0086946089960924,48,0,1,0,1,0.0,0.0,0.0,1,0,-1.108447636762806,-0.5965593724048524,1.4768263541148257,-1.8856265309614688,-0.4804401715177118,-1.7360628863338734,0.09437727461403102,-1.6252952228236437,-1.5313580418262336,-1.6336185853378253,0.08726622702231807,-0.6122033275115841,-1.0346574244112312,0.35273060823956054,-0.17539494796203192,-0.8725769719397173,0.2711864406779661,0.0,0.288135593220339,0.3050847457627119,0.0,0.13559322033898305,-0.6510480594386597,-0.5294180769103062,0.4067796610169492,0.5932203389830508,-0.8725769719397173,-0.19447764543437188,-0.9264034914737423,0.4506329353144656,-0.16250963391422613,,-0.8304902289723378,0.16,0.1,0.08,0.08,0.0,0.0,0.58,0.9132541098355431
-0.569116743641778,48,0,1,0,2,0.0,0.0,0.0,0,0,-1.2920940993441286,1.0359406580712998,1.4878333186632724,-1.641984241211838,-0.663683148896939,-1.6018185651323429,0.05143771312344292,-1.6917888886945214,-1.8466114760213217,-1.7365922559778855,1.5460666554120672,-0.6122033275115841,0.8732345661750487,0.35273060823956054,-0.17539494796203192,1.0092731033140856,0.25190839694656486,0.0,0.44274809160305345,0.13740458015267176,0.0,0.16793893129770993,1.4589937020143386,0.7667988543103725,0.4198473282442748,0.5801526717557252,1.0092731033140856,1.9263425543025465,1.6675262846527361,-0.41752520945462723,-0.16250963391422613,,0.977942010154341,0.16793893129770993,0.13740458015267176,0.13740458015267176,0.0,0.0,0.0,0.5572519083969466,-0.26435135962213846
-0.3157600467012004,48,0,1,0,1,0.0,0.0,0.0,0,0,0.10938205685379217,0.7638573196586077,-0.1632113636037278,0.44313331328266675,-0.40156115398911474,-0.3247174203462634,0.18025639759520723,0.2211277110639928,-0.09702270753777836,-0.2510313720073185,0.6879487563592735,-0.6122033275115841,1.6643117330035062,-0.7727573415363432,-0.17539494796203192,0.8748552407959568,0.19327731092436976,0.0,0.6302521008403361,0.0,0.0,0.17647058823529413,0.7102692060148875,0.7351838072074292,0.3697478991596639,0.6302521008403361,0.8748552407959568,-1.0101777222562636,1.8528069829474847,-0.41752520945462723,-0.16250963391422613,,1.2245464063988882,0.17647058823529413,0.0,0.15966386554621848,0.0,0.0,0.0,0.6638655462184874,-0.49987245351367476
-0.05730824268492502,60,0,0,1,1,0.0,0.0,0.0,1,0,1.5637750610331718,-1.5715246683836654,-0.053141718119261105,-0.10361525103168953,3.8508649943169453,0.676956038592254,-0.2061996558200857,0.08734566949154594,0.5120766783842348,1.292199081210529,-0.5134163023146374,-0.6122033275115841,-1.686132738269961,-0.7102302332154596,-0.17539494796203192,-1.5446662845303611,0.5625,0.0,0.1875,0.0625,0.0,0.1875,-1.4678384187107882,-1.509484537101551,0.75,0.25,-1.5446662845303611,-0.8470377068918852,-1.6675262846527361,-0.41752520945462723,-0.16250963391422613,,-1.5292026849985547,0.1875,0.0625,0.0,0.0,0.0,0.0,0.75,1.5413103602129734
-0.5568285442239188,36,0,1,0,1,0.0,0.0,0.0,1,0,-0.2879717351985822,-1.6395455029868384,1.0255408076285124,-0.9806166916741837,1.8594364568108086,-0.46635490510298166,-0.2061996558200857,-1.109169451596599,-0.9064666607388651,-0.5731045961435385,-1.114098831651593,-0.013529355304123414,-1.686132738269961,-0.7727573415363432,-0.17539494796203192,-1.4102484220122324,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.0,0.0,0.3076923076923077,-1.6039701452561428,-1.5410995842044946,0.7692307692307693,0.23076923076923078,-1.4102484220122324,-1.0101777222562636,-1.6675262846527361,-0.41752520945462723,-0.16250963391422613,,-1.6525048831208282,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,-0.26435135962213846
-0.7459469303865818,12,0,1,0,1,0.0,0.0,0.0,1,0,0.6992191473216631,-0.6419065954736344,-0.1522043990552811,0.7465473724478843,0.2095713063084757,1.0389816564148273,-0.03444140985773329,0.08565911862863569,0.1551062165620175,0.19397693418995643,-1.1999106215568722,1.183818589110798,-0.29011420857268294,-0.7727573415363432,-0.17539494796203192,-0.46932338438533094,0.017543859649122806,0.21052631578947367,0.5789473684210527,0.0,0.0,0.19298245614035087,-0.6510480594386597,-0.592648171116193,0.42105263157894735,0.5789473684210527,-0.46932338438533094,-1.0101777222562636,-0.37056139658949694,-0.41752520945462723,-0.16250963391422613,,-0.4194829018980926,0.19298245614035087,0.0,0.12280701754385964,0.0,0.0,0.0,0.6842105263157895,1.6983244228073309
-0.7459469303865818,12,0,1,0,1,0.0,0.0,0.0,1,0,0.9243240852900336,-0.6419065954736344,-0.1522043990552811,0.7465473724478843,0.29427702051766846,1.034429854028446,-0.03444140985773329,0.08565911862863569,0.3411529675659814,0.1241712147528592,-1.1999106215568722,1.183818589110798,-0.29011420857268294,-0.7727573415363432,-0.17539494796203192,-0.46932338438533094,0.017543859649122806,0.21052631578947367,0.5789473684210527,0.0,0.0,0.19298245614035087,-0.6510480594386597,-0.592648171116193,0.42105263157894735,0.5789473684210527,-0.46932338438533094,-1.0101777222562636,-0.37056139658949694,-0.41752520945462723,-0.16250963391422613,,-0.4194829018980926,0.19298245614035087,0.0,0.12280701754385964,0.0,0.0,0.0,0.6842105263157895,1.6983244228073309
1.5336639177167701,60,0,1,0,1,1.0,0.0,0.0,1,0,1.092289070529082,-0.18843436478581435,-1.2473973716257245,1.0559324528626506,0.06745019428885841,0.9470227649223255,0.008498151632854814,0.6040748315159674,0.42322331070459357,0.09018898071288502,-1.1999106215568722,1.4831555752145282,0.3148271542961375,-0.7727573415363432,3.2740390286245953,-0.20048765934907337,0.012987012987012988,0.18181818181818182,0.5974025974025974,0.0,0.03896103896103896,0.16883116883116883,-0.3787846063479503,-0.08680741746909884,0.36363636363636365,0.6363636363636364,-0.20048765934907337,-1.0101777222562636,0.0,-0.41752520945462723,-0.16250963391422613,,0.2381288214206997,0.16883116883116883,0.0,0.11688311688311688,0.0,0.0,0.0,0.7142857142857143,0.5992259846468281
-0.614273378900903,48,0,1,0,1,0.0,0.0,0.0,0,0,-0.09353096479820727,1.2173295503464276,0.9099676798698223,-0.9188751008154471,-0.4842241551208038,-0.949298805199815,0.008498151632854814,-0.5908067193646468,-0.2881036671764874,-1.0092356648026588,0.6879487563592735,-0.6122033275115841,1.7108456839934154,-0.7727573415363432,-0.17539494796203192,3.4287946286404036,0.16546762589928057,0.0,0.5467625899280576,0.0,0.0,0.28776978417266186,2.0035206081957573,0.7667988543103725,0.45323741007194246,0.5467625899280576,3.4287946286404036,-1.0101777222562636,1.2969648880632392,-0.41752520945462723,-0.16250963391422613,,1.3889493372285862,0.28776978417266186,0.0,0.11510791366906475,0.0,0.0,0.0,0.5971223021582733,1.2272822350242583
-0.4985844770644721,24,0,1,0,1,0.0,0.0,0.0,0,0,2.115482680576082,-1.5715246683836654,-0.5429516405251378,1.866021521358139,4.590470125462424,3.0135582418916176,-0.1203205328389095,0.49130256317119214,1.6457638818837261,1.5914856565845332,-1.1999106215568722,0.13613913774774178,-1.546530885300233,-0.7727573415363432,-0.17539494796203192,-1.4102484220122324,0.0625,0.3125,0.375,0.0,0.0,0.25,-1.6039701452561428,-1.4462544428956643,0.625,0.375,-1.4102484220122324,-1.0101777222562636,-1.6675262846527361,-0.41752520945462723,-0.16250963391422613,,-1.5292026849985547,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.20669082816093418
0.046292267854262284,48,0,1,0,1,0.0,0.0,0.0,0,0,-0.16429943644663944,1.1039614926744727,0.8604363394018123,-0.49136229073177173,-0.4852962708724254,-0.7238561482317251,6.749966366093697,-0.47705725226509615,-0.49818893488686744,-0.8631222463969133,-0.9424752518410342,2.3811665335257195,0.9663024681548672,1.1655830164110466,-0.17539494796203192,0.6060195157596993,0.029850746268656716,0.14925373134328357,0.44776119402985076,0.23134328358208955,0.0,0.1417910447761194,0.6422033427422101,1.2410245608545234,0.3208955223880597,0.6791044776119403,0.6060195157596993,1.60006252357379,1.1116841897684908,-0.41752520945462723,-0.16250963391422613,,0.813539079324643,0.15966386554621848,0.13445378151260504,0.12605042016806722,0.0,0.0,0.0,0.5798319327731093,-0.028830265730602135
-1.116690898188823,36,0,1,0,1,0.0,0.0,0.0,0,0,0.2885536777135853,-1.0046843800238903,1.251183580871669,-1.2000055549050288,0.2874023144834874,-1.1446427521680709,-0.1632600943294976,-0.9768738117445186,-0.09962356698482183,-0.8079174760386435,-0.4276045124093581,-0.6122033275115841,-1.0811913754011404,-0.27254047496927486,-0.17539494796203192,-1.006994834457846,0.24390243902439024,0.0,0.3902439024390244,0.1951219512195122,0.0,0.17073170731707318,-1.1275091023474013,-0.8771835950426835,0.4146341463414634,0.5853658536585366,-1.006994834457846,-0.3576176607987502,-1.1116841897684908,-0.41752520945462723,-0.16250963391422613,,-1.077094625216885,0.1891891891891892,0.10810810810810811,0.08108108108108109,0.0,0.0,0.0,0.6216216216216216,0.28519785945811293
